id,bin
NODE_29433_length_318_cov_2.110266,contigs.fasta_bin_63J
NODE_29434_length_318_cov_2.064639,contigs.fasta_bin_53F
NODE_29435_length_318_cov_1.912548,contigs.fasta_bin_68O
NODE_29436_length_318_cov_1.904943,contigs.fasta_bin_68O
NODE_29437_length_318_cov_1.882129,contigs.fasta_bin_20
NODE_29438_length_318_cov_1.828897,contigs.fasta_bin_16D
NODE_29439_length_318_cov_1.790875,contigs.fasta_bin_68O
NODE_29441_length_318_cov_1.764259,contigs.fasta_bin_63J
NODE_29442_length_318_cov_1.749049,contigs.fasta_bin_45D
NODE_29443_length_318_cov_1.737643,contigs.fasta_bin_1A
NODE_29444_length_318_cov_1.733840,contigs.fasta_bin_55C
NODE_29445_length_318_cov_1.699620,contigs.fasta_bin_57D
NODE_29446_length_318_cov_1.650190,contigs.fasta_bin_47U
NODE_29447_length_318_cov_1.631179,contigs.fasta_bin_60E
NODE_29448_length_318_cov_1.581749,contigs.fasta_bin_63J
NODE_29449_length_318_cov_1.532319,contigs.fasta_bin_68O
NODE_29450_length_318_cov_1.528517,contigs.fasta_bin_68O
NODE_29451_length_318_cov_1.524715,contigs.fasta_bin_24D
NODE_29452_length_318_cov_1.505703,contigs.fasta_bin_64G
NODE_29453_length_318_cov_1.456274,contigs.fasta_bin_40I
NODE_29454_length_318_cov_1.444867,contigs.fasta_bin_40I
NODE_29455_length_318_cov_1.441065,contigs.fasta_bin_1A
NODE_29456_length_318_cov_1.414449,contigs.fasta_bin_5D
NODE_29457_length_318_cov_1.406844,contigs.fasta_bin_56Q
NODE_29458_length_318_cov_1.399240,contigs.fasta_bin_5D
NODE_29459_length_318_cov_1.357414,contigs.fasta_bin_46I
NODE_29460_length_318_cov_1.353612,contigs.fasta_bin_43C
NODE_29461_length_318_cov_1.346008,contigs.fasta_bin_68O
NODE_29463_length_318_cov_1.311787,contigs.fasta_bin_57D
NODE_29464_length_318_cov_1.285171,contigs.fasta_bin_60E
NODE_29465_length_318_cov_1.228137,contigs.fasta_bin_40I
NODE_29466_length_318_cov_1.216730,contigs.fasta_bin_30C
NODE_29467_length_318_cov_1.212928,contigs.fasta_bin_54J
NODE_29468_length_318_cov_1.212928,contigs.fasta_bin_68O
NODE_29469_length_318_cov_1.201521,contigs.fasta_bin_53F
NODE_29471_length_318_cov_1.148289,contigs.fasta_bin_45D
NODE_29472_length_318_cov_1.136882,contigs.fasta_bin_63J
NODE_29473_length_318_cov_1.129278,contigs.fasta_bin_42I
NODE_29474_length_318_cov_1.106464,contigs.fasta_bin_57D
NODE_29475_length_318_cov_1.072243,contigs.fasta_bin_60E
NODE_29476_length_318_cov_1.068441,contigs.fasta_bin_62K
NODE_29478_length_318_cov_1.060837,contigs.fasta_bin_45D
NODE_29479_length_318_cov_1.057034,contigs.fasta_bin_68O
NODE_29480_length_318_cov_1.053232,contigs.fasta_bin_53F
NODE_29481_length_318_cov_1.049430,contigs.fasta_bin_54J
NODE_29482_length_318_cov_1.038023,contigs.fasta_bin_53F
NODE_29483_length_318_cov_1.034221,contigs.fasta_bin_43C
NODE_29484_length_318_cov_1.034221,contigs.fasta_bin_62K
NODE_29485_length_318_cov_1.034221,contigs.fasta_bin_63J
NODE_29486_length_318_cov_1.019011,contigs.fasta_bin_62K
NODE_29487_length_318_cov_1.019011,contigs.fasta_bin_45D
NODE_29490_length_318_cov_0.988593,contigs.fasta_bin_57D
NODE_29491_length_318_cov_0.984791,contigs.fasta_bin_57D
NODE_29492_length_318_cov_0.984791,contigs.fasta_bin_53F
NODE_29493_length_318_cov_0.946768,contigs.fasta_bin_62K
NODE_29494_length_318_cov_0.942966,contigs.fasta_bin_45D
NODE_29495_length_318_cov_0.927757,contigs.fasta_bin_63J
NODE_29496_length_318_cov_0.897338,contigs.fasta_bin_59F
NODE_29497_length_318_cov_0.897338,contigs.fasta_bin_63J
NODE_29498_length_318_cov_0.885932,contigs.fasta_bin_60E
NODE_29499_length_318_cov_0.878327,contigs.fasta_bin_60E
NODE_29500_length_318_cov_0.874525,contigs.fasta_bin_24D
NODE_29501_length_318_cov_0.866920,contigs.fasta_bin_56Q
NODE_29502_length_318_cov_0.863118,contigs.fasta_bin_53F
NODE_29503_length_318_cov_0.851711,contigs.fasta_bin_60E
NODE_29504_length_318_cov_0.851711,contigs.fasta_bin_55C
NODE_29506_length_318_cov_0.844106,contigs.fasta_bin_45D
NODE_29507_length_318_cov_0.840304,contigs.fasta_bin_56Q
NODE_29508_length_318_cov_0.817490,contigs.fasta_bin_68O
NODE_29509_length_318_cov_0.802281,contigs.fasta_bin_68O
NODE_29510_length_318_cov_0.798479,contigs.fasta_bin_40I
NODE_29511_length_318_cov_0.790875,contigs.fasta_bin_60E
NODE_29512_length_318_cov_0.790875,contigs.fasta_bin_43C
NODE_29517_length_317_cov_3.103053,contigs.fasta_bin_5D
NODE_29518_length_317_cov_2.916031,contigs.fasta_bin_60E
NODE_29519_length_317_cov_2.671756,contigs.fasta_bin_46I
NODE_29520_length_317_cov_2.622137,contigs.fasta_bin_45D
NODE_29521_length_317_cov_2.473282,contigs.fasta_bin_21A
NODE_29522_length_317_cov_2.091603,contigs.fasta_bin_20
NODE_29523_length_317_cov_2.015267,contigs.fasta_bin_53F
NODE_29524_length_317_cov_1.980916,contigs.fasta_bin_59F
NODE_29525_length_317_cov_1.954198,contigs.fasta_bin_29C
NODE_29526_length_317_cov_1.904580,contigs.fasta_bin_45D
NODE_29527_length_317_cov_1.900763,contigs.fasta_bin_62K
NODE_29528_length_317_cov_1.812977,contigs.fasta_bin_21A
NODE_29529_length_317_cov_1.801527,contigs.fasta_bin_24D
NODE_29530_length_317_cov_1.797710,contigs.fasta_bin_42I
NODE_29532_length_317_cov_1.614504,contigs.fasta_bin_60E
NODE_29534_length_317_cov_1.561069,contigs.fasta_bin_59F
NODE_29535_length_317_cov_1.549618,contigs.fasta_bin_46I
NODE_29536_length_317_cov_1.545802,contigs.fasta_bin_56Q
NODE_29537_length_317_cov_1.515267,contigs.fasta_bin_40I
NODE_29538_length_317_cov_1.515267,contigs.fasta_bin_45D
NODE_29539_length_317_cov_1.503817,contigs.fasta_bin_45D
NODE_29540_length_317_cov_1.484733,contigs.fasta_bin_62K
NODE_29541_length_317_cov_1.454198,contigs.fasta_bin_1A
NODE_29542_length_317_cov_1.438931,contigs.fasta_bin_1A
NODE_29543_length_317_cov_1.416031,contigs.fasta_bin_45D
NODE_29544_length_317_cov_1.408397,contigs.fasta_bin_60E
NODE_29545_length_317_cov_1.396947,contigs.fasta_bin_5D
NODE_29546_length_317_cov_1.377863,contigs.fasta_bin_53F
NODE_29547_length_317_cov_1.335878,contigs.fasta_bin_55C
NODE_29548_length_317_cov_1.332061,contigs.fasta_bin_45D
NODE_29549_length_317_cov_1.286260,contigs.fasta_bin_24D
NODE_29550_length_317_cov_1.282443,contigs.fasta_bin_43C
NODE_29551_length_317_cov_1.274809,contigs.fasta_bin_62K
NODE_29552_length_317_cov_1.263359,contigs.fasta_bin_28B
NODE_29553_length_317_cov_1.259542,contigs.fasta_bin_45D
NODE_29554_length_317_cov_1.240458,contigs.fasta_bin_60E
NODE_29555_length_317_cov_1.213740,contigs.fasta_bin_55C
NODE_29556_length_317_cov_1.175573,contigs.fasta_bin_36L
NODE_29557_length_317_cov_1.171756,contigs.fasta_bin_43C
NODE_29558_length_317_cov_1.167939,contigs.fasta_bin_62K
NODE_29559_length_317_cov_1.167939,contigs.fasta_bin_53F
NODE_29560_length_317_cov_1.164122,contigs.fasta_bin_46I
NODE_29562_length_317_cov_1.137405,contigs.fasta_bin_43C
NODE_29563_length_317_cov_1.137405,contigs.fasta_bin_62K
NODE_29565_length_317_cov_1.133588,contigs.fasta_bin_56Q
NODE_29566_length_317_cov_1.129771,contigs.fasta_bin_40I
NODE_29567_length_317_cov_1.099237,contigs.fasta_bin_45D
NODE_29568_length_317_cov_1.072519,contigs.fasta_bin_60E
NODE_29569_length_317_cov_1.057252,contigs.fasta_bin_45D
NODE_29570_length_317_cov_1.053435,contigs.fasta_bin_42I
NODE_29571_length_317_cov_1.045802,contigs.fasta_bin_46I
NODE_29573_length_317_cov_1.041985,contigs.fasta_bin_60E
NODE_29574_length_317_cov_1.038168,contigs.fasta_bin_45D
NODE_29575_length_317_cov_1.019084,contigs.fasta_bin_46I
NODE_29576_length_317_cov_1.011450,contigs.fasta_bin_21A
NODE_29577_length_317_cov_1.007634,contigs.fasta_bin_50B
NODE_29578_length_317_cov_1.000000,contigs.fasta_bin_62K
NODE_29579_length_317_cov_0.980916,contigs.fasta_bin_68O
NODE_29580_length_317_cov_0.977099,contigs.fasta_bin_45D
NODE_29581_length_317_cov_0.965649,contigs.fasta_bin_5D
NODE_29583_length_317_cov_0.958015,contigs.fasta_bin_62K
NODE_29584_length_317_cov_0.954198,contigs.fasta_bin_59F
NODE_29585_length_317_cov_0.950382,contigs.fasta_bin_45D
NODE_29586_length_317_cov_0.950382,contigs.fasta_bin_38J
NODE_29587_length_317_cov_0.950382,contigs.fasta_bin_60E
NODE_29588_length_317_cov_0.950382,contigs.fasta_bin_56Q
NODE_29589_length_317_cov_0.938931,contigs.fasta_bin_14B
NODE_29590_length_317_cov_0.938931,contigs.fasta_bin_56Q
NODE_29591_length_317_cov_0.938931,contigs.fasta_bin_53F
NODE_29592_length_317_cov_0.938931,contigs.fasta_bin_60E
NODE_29593_length_317_cov_0.923664,contigs.fasta_bin_60E
NODE_29595_length_317_cov_0.896947,contigs.fasta_bin_5D
NODE_29596_length_317_cov_0.893130,contigs.fasta_bin_62K
NODE_29597_length_317_cov_0.889313,contigs.fasta_bin_38J
NODE_29598_length_317_cov_0.881679,contigs.fasta_bin_5D
NODE_29599_length_317_cov_0.874046,contigs.fasta_bin_38J
NODE_29600_length_317_cov_0.870229,contigs.fasta_bin_16D
NODE_29601_length_317_cov_0.858779,contigs.fasta_bin_62K
NODE_29602_length_317_cov_0.854962,contigs.fasta_bin_54J
NODE_29603_length_317_cov_0.851145,contigs.fasta_bin_42I
NODE_29604_length_317_cov_0.847328,contigs.fasta_bin_50B
NODE_29605_length_317_cov_0.843511,contigs.fasta_bin_55C
NODE_29606_length_317_cov_0.832061,contigs.fasta_bin_62K
NODE_29607_length_317_cov_0.812977,contigs.fasta_bin_68O
NODE_29608_length_317_cov_0.805344,contigs.fasta_bin_60E
NODE_29609_length_317_cov_0.786260,contigs.fasta_bin_60E
NODE_29610_length_317_cov_0.770992,contigs.fasta_bin_62K
NODE_29611_length_317_cov_0.683206,contigs.fasta_bin_47U
NODE_29615_length_316_cov_4.505747,contigs.fasta_bin_54J
NODE_29616_length_316_cov_2.750958,contigs.fasta_bin_60E
NODE_29617_length_316_cov_2.724138,contigs.fasta_bin_62K
NODE_29618_length_316_cov_2.325670,contigs.fasta_bin_60E
NODE_29619_length_316_cov_2.291188,contigs.fasta_bin_46I
NODE_29620_length_316_cov_2.195402,contigs.fasta_bin_1A
NODE_29621_length_316_cov_2.160920,contigs.fasta_bin_5D
NODE_29622_length_316_cov_2.103448,contigs.fasta_bin_56Q
NODE_29623_length_316_cov_2.038314,contigs.fasta_bin_9E
NODE_29624_length_316_cov_1.950192,contigs.fasta_bin_1A
NODE_29625_length_316_cov_1.892720,contigs.fasta_bin_63J
NODE_29626_length_316_cov_1.831418,contigs.fasta_bin_62K
NODE_29627_length_316_cov_1.731801,contigs.fasta_bin_57D
NODE_29628_length_316_cov_1.701149,contigs.fasta_bin_60E
NODE_29629_length_316_cov_1.693487,contigs.fasta_bin_56Q
NODE_29630_length_316_cov_1.647510,contigs.fasta_bin_53F
NODE_29631_length_316_cov_1.609195,contigs.fasta_bin_63J
NODE_29632_length_316_cov_1.605364,contigs.fasta_bin_42I
NODE_29633_length_316_cov_1.582375,contigs.fasta_bin_68O
NODE_29634_length_316_cov_1.528736,contigs.fasta_bin_1A
NODE_29635_length_316_cov_1.517241,contigs.fasta_bin_36L
NODE_29636_length_316_cov_1.513410,contigs.fasta_bin_60E
NODE_29637_length_316_cov_1.444444,contigs.fasta_bin_36L
NODE_29638_length_316_cov_1.432950,contigs.fasta_bin_45D
NODE_29639_length_316_cov_1.429119,contigs.fasta_bin_68O
NODE_29640_length_316_cov_1.421456,contigs.fasta_bin_36L
NODE_29641_length_316_cov_1.402299,contigs.fasta_bin_5D
NODE_29642_length_316_cov_1.402299,contigs.fasta_bin_64G
NODE_29643_length_316_cov_1.390805,contigs.fasta_bin_45D
NODE_29645_length_316_cov_1.333333,contigs.fasta_bin_45D
NODE_29646_length_316_cov_1.321839,contigs.fasta_bin_45D
NODE_29647_length_316_cov_1.318008,contigs.fasta_bin_43C
NODE_29648_length_316_cov_1.310345,contigs.fasta_bin_68O
NODE_29649_length_316_cov_1.291188,contigs.fasta_bin_45D
NODE_29650_length_316_cov_1.287356,contigs.fasta_bin_24D
NODE_29651_length_316_cov_1.275862,contigs.fasta_bin_24D
NODE_29652_length_316_cov_1.264368,contigs.fasta_bin_29C
NODE_29654_length_316_cov_1.241379,contigs.fasta_bin_54J
NODE_29655_length_316_cov_1.241379,contigs.fasta_bin_20
NODE_29656_length_316_cov_1.206897,contigs.fasta_bin_47U
NODE_29657_length_316_cov_1.168582,contigs.fasta_bin_59F
NODE_29658_length_316_cov_1.126437,contigs.fasta_bin_55C
NODE_29659_length_316_cov_1.107280,contigs.fasta_bin_60E
NODE_29660_length_316_cov_1.080460,contigs.fasta_bin_9E
NODE_29661_length_316_cov_1.061303,contigs.fasta_bin_47U
NODE_29662_length_316_cov_1.057471,contigs.fasta_bin_60E
NODE_29664_length_316_cov_1.057471,contigs.fasta_bin_62K
NODE_29665_length_316_cov_1.057471,contigs.fasta_bin_24D
NODE_29666_length_316_cov_1.053640,contigs.fasta_bin_43C
NODE_29667_length_316_cov_1.049808,contigs.fasta_bin_36L
NODE_29668_length_316_cov_1.049808,contigs.fasta_bin_62K
NODE_29669_length_316_cov_1.045977,contigs.fasta_bin_45D
NODE_29670_length_316_cov_1.045977,contigs.fasta_bin_40I
NODE_29671_length_316_cov_1.042146,contigs.fasta_bin_54J
NODE_29672_length_316_cov_1.022989,contigs.fasta_bin_60E
NODE_29674_length_316_cov_1.015326,contigs.fasta_bin_62K
NODE_29675_length_316_cov_1.000000,contigs.fasta_bin_68O
NODE_29676_length_316_cov_0.992337,contigs.fasta_bin_46I
NODE_29678_length_316_cov_0.980843,contigs.fasta_bin_45D
NODE_29679_length_316_cov_0.957854,contigs.fasta_bin_20
NODE_29680_length_316_cov_0.954023,contigs.fasta_bin_40I
NODE_29682_length_316_cov_0.934866,contigs.fasta_bin_43C
NODE_29683_length_316_cov_0.927203,contigs.fasta_bin_43C
NODE_29684_length_316_cov_0.923372,contigs.fasta_bin_62K
NODE_29685_length_316_cov_0.904215,contigs.fasta_bin_68O
NODE_29686_length_316_cov_0.888889,contigs.fasta_bin_62K
NODE_29687_length_316_cov_0.881226,contigs.fasta_bin_45D
NODE_29688_length_316_cov_0.877395,contigs.fasta_bin_62K
NODE_29691_length_316_cov_0.862069,contigs.fasta_bin_48F
NODE_29692_length_316_cov_0.862069,contigs.fasta_bin_60E
NODE_29694_length_316_cov_0.854406,contigs.fasta_bin_1A
NODE_29695_length_316_cov_0.808429,contigs.fasta_bin_46I
NODE_29696_length_316_cov_0.808429,contigs.fasta_bin_36L
NODE_29697_length_316_cov_0.796935,contigs.fasta_bin_60E
NODE_29698_length_316_cov_0.796935,contigs.fasta_bin_63J
NODE_29699_length_316_cov_0.758621,contigs.fasta_bin_68O
NODE_29700_length_316_cov_0.743295,contigs.fasta_bin_68O
NODE_29703_length_315_cov_2.900000,contigs.fasta_bin_45D
NODE_29704_length_315_cov_2.319231,contigs.fasta_bin_59F
NODE_29705_length_315_cov_2.253846,contigs.fasta_bin_53F
NODE_29707_length_315_cov_1.900000,contigs.fasta_bin_46I
NODE_29708_length_315_cov_1.900000,contigs.fasta_bin_1A
NODE_29710_length_315_cov_1.830769,contigs.fasta_bin_53F
NODE_29711_length_315_cov_1.769231,contigs.fasta_bin_62K
NODE_29712_length_315_cov_1.765385,contigs.fasta_bin_56Q
NODE_29714_length_315_cov_1.630769,contigs.fasta_bin_60E
NODE_29715_length_315_cov_1.619231,contigs.fasta_bin_54J
NODE_29716_length_315_cov_1.573077,contigs.fasta_bin_62K
NODE_29717_length_315_cov_1.561538,contigs.fasta_bin_56Q
NODE_29718_length_315_cov_1.546154,contigs.fasta_bin_63J
NODE_29719_length_315_cov_1.530769,contigs.fasta_bin_29C
NODE_29721_length_315_cov_1.523077,contigs.fasta_bin_45D
NODE_29722_length_315_cov_1.515385,contigs.fasta_bin_43C
NODE_29723_length_315_cov_1.511538,contigs.fasta_bin_55C
NODE_29724_length_315_cov_1.496154,contigs.fasta_bin_60E
NODE_29725_length_315_cov_1.488462,contigs.fasta_bin_43C
NODE_29726_length_315_cov_1.476923,contigs.fasta_bin_47U
NODE_29727_length_315_cov_1.476923,contigs.fasta_bin_57D
NODE_29729_length_315_cov_1.453846,contigs.fasta_bin_9E
NODE_29732_length_315_cov_1.365385,contigs.fasta_bin_30C
NODE_29733_length_315_cov_1.350000,contigs.fasta_bin_60E
NODE_29735_length_315_cov_1.303846,contigs.fasta_bin_5D
NODE_29737_length_315_cov_1.269231,contigs.fasta_bin_5D
NODE_29738_length_315_cov_1.261538,contigs.fasta_bin_53F
NODE_29739_length_315_cov_1.257692,contigs.fasta_bin_47U
NODE_29741_length_315_cov_1.215385,contigs.fasta_bin_20
NODE_29742_length_315_cov_1.207692,contigs.fasta_bin_68O
NODE_29743_length_315_cov_1.200000,contigs.fasta_bin_36L
NODE_29744_length_315_cov_1.196154,contigs.fasta_bin_55C
NODE_29745_length_315_cov_1.188462,contigs.fasta_bin_63J
NODE_29746_length_315_cov_1.180769,contigs.fasta_bin_5D
NODE_29747_length_315_cov_1.176923,contigs.fasta_bin_60E
NODE_29748_length_315_cov_1.173077,contigs.fasta_bin_45D
NODE_29749_length_315_cov_1.161538,contigs.fasta_bin_45D
NODE_29750_length_315_cov_1.157692,contigs.fasta_bin_36L
NODE_29751_length_315_cov_1.153846,contigs.fasta_bin_63J
NODE_29752_length_315_cov_1.150000,contigs.fasta_bin_1A
NODE_29755_length_315_cov_1.096154,contigs.fasta_bin_60E
NODE_29756_length_315_cov_1.096154,contigs.fasta_bin_53F
NODE_29757_length_315_cov_1.092308,contigs.fasta_bin_47U
NODE_29758_length_315_cov_1.088462,contigs.fasta_bin_55C
NODE_29759_length_315_cov_1.084615,contigs.fasta_bin_62K
NODE_29760_length_315_cov_1.076923,contigs.fasta_bin_68O
NODE_29761_length_315_cov_1.076923,contigs.fasta_bin_28B
NODE_29762_length_315_cov_1.069231,contigs.fasta_bin_48F
NODE_29763_length_315_cov_1.069231,contigs.fasta_bin_68O
NODE_29764_length_315_cov_1.061538,contigs.fasta_bin_68O
NODE_29766_length_315_cov_1.042308,contigs.fasta_bin_54J
NODE_29767_length_315_cov_1.042308,contigs.fasta_bin_60E
NODE_29768_length_315_cov_1.042308,contigs.fasta_bin_45D
NODE_29770_length_315_cov_1.023077,contigs.fasta_bin_62K
NODE_29771_length_315_cov_1.019231,contigs.fasta_bin_68O
NODE_29772_length_315_cov_1.015385,contigs.fasta_bin_9E
NODE_29775_length_315_cov_0.992308,contigs.fasta_bin_68O
NODE_29776_length_315_cov_0.988462,contigs.fasta_bin_45D
NODE_29777_length_315_cov_0.980769,contigs.fasta_bin_45D
NODE_29778_length_315_cov_0.969231,contigs.fasta_bin_45D
NODE_29779_length_315_cov_0.953846,contigs.fasta_bin_62K
NODE_29780_length_315_cov_0.946154,contigs.fasta_bin_20
NODE_29781_length_315_cov_0.938462,contigs.fasta_bin_63J
NODE_29782_length_315_cov_0.926923,contigs.fasta_bin_57D
NODE_29783_length_315_cov_0.923077,contigs.fasta_bin_68O
NODE_29784_length_315_cov_0.911538,contigs.fasta_bin_59F
NODE_29785_length_315_cov_0.911538,contigs.fasta_bin_62K
NODE_29786_length_315_cov_0.907692,contigs.fasta_bin_40I
NODE_29787_length_315_cov_0.903846,contigs.fasta_bin_53F
NODE_29789_length_315_cov_0.888462,contigs.fasta_bin_45D
NODE_29790_length_315_cov_0.884615,contigs.fasta_bin_20
NODE_29792_length_315_cov_0.876923,contigs.fasta_bin_59F
NODE_29795_length_315_cov_0.788462,contigs.fasta_bin_46I
NODE_29796_length_315_cov_0.788462,contigs.fasta_bin_57D
NODE_29798_length_315_cov_0.765385,contigs.fasta_bin_62K
NODE_29800_length_314_cov_96.281853,contigs.fasta_bin_37AH
NODE_29801_length_314_cov_29.833977,contigs.fasta_bin_24D
NODE_29802_length_314_cov_2.652510,contigs.fasta_bin_24D
NODE_29803_length_314_cov_2.586873,contigs.fasta_bin_60E
NODE_29805_length_314_cov_2.501931,contigs.fasta_bin_54J
NODE_29806_length_314_cov_2.328185,contigs.fasta_bin_1A
NODE_29807_length_314_cov_2.258687,contigs.fasta_bin_5D
NODE_29808_length_314_cov_2.254826,contigs.fasta_bin_62K
NODE_29810_length_314_cov_1.957529,contigs.fasta_bin_57D
NODE_29811_length_314_cov_1.911197,contigs.fasta_bin_5D
NODE_29813_length_314_cov_1.737452,contigs.fasta_bin_60E
NODE_29814_length_314_cov_1.737452,contigs.fasta_bin_59F
NODE_29815_length_314_cov_1.640927,contigs.fasta_bin_40I
NODE_29816_length_314_cov_1.621622,contigs.fasta_bin_5D
NODE_29820_length_314_cov_1.548263,contigs.fasta_bin_29C
NODE_29821_length_314_cov_1.528958,contigs.fasta_bin_1A
NODE_29822_length_314_cov_1.444015,contigs.fasta_bin_62K
NODE_29824_length_314_cov_1.401544,contigs.fasta_bin_68O
NODE_29825_length_314_cov_1.397683,contigs.fasta_bin_55C
NODE_29826_length_314_cov_1.393822,contigs.fasta_bin_57D
NODE_29827_length_314_cov_1.393822,contigs.fasta_bin_41D
NODE_29828_length_314_cov_1.366795,contigs.fasta_bin_9E
NODE_29829_length_314_cov_1.359073,contigs.fasta_bin_45D
NODE_29830_length_314_cov_1.343629,contigs.fasta_bin_1A
NODE_29831_length_314_cov_1.335907,contigs.fasta_bin_5D
NODE_29832_length_314_cov_1.305019,contigs.fasta_bin_68O
NODE_29833_length_314_cov_1.301158,contigs.fasta_bin_60E
NODE_29834_length_314_cov_1.297297,contigs.fasta_bin_45D
NODE_29835_length_314_cov_1.277992,contigs.fasta_bin_48F
NODE_29837_length_314_cov_1.262548,contigs.fasta_bin_54J
NODE_29838_length_314_cov_1.220077,contigs.fasta_bin_68O
NODE_29839_length_314_cov_1.204633,contigs.fasta_bin_53F
NODE_29840_length_314_cov_1.185328,contigs.fasta_bin_43C
NODE_29841_length_314_cov_1.177606,contigs.fasta_bin_43C
NODE_29842_length_314_cov_1.177606,contigs.fasta_bin_64G
NODE_29843_length_314_cov_1.166023,contigs.fasta_bin_60E
NODE_29845_length_314_cov_1.138996,contigs.fasta_bin_53F
NODE_29846_length_314_cov_1.138996,contigs.fasta_bin_42I
NODE_29847_length_314_cov_1.131274,contigs.fasta_bin_62K
NODE_29848_length_314_cov_1.123552,contigs.fasta_bin_45D
NODE_29849_length_314_cov_1.123552,contigs.fasta_bin_38J
NODE_29850_length_314_cov_1.119691,contigs.fasta_bin_60E
NODE_29851_length_314_cov_1.115830,contigs.fasta_bin_60E
NODE_29852_length_314_cov_1.111969,contigs.fasta_bin_68O
NODE_29853_length_314_cov_1.100386,contigs.fasta_bin_57D
NODE_29854_length_314_cov_1.096525,contigs.fasta_bin_40I
NODE_29855_length_314_cov_1.092664,contigs.fasta_bin_56Q
NODE_29856_length_314_cov_1.088803,contigs.fasta_bin_60E
NODE_29857_length_314_cov_1.077220,contigs.fasta_bin_62K
NODE_29858_length_314_cov_1.073359,contigs.fasta_bin_54J
NODE_29859_length_314_cov_1.054054,contigs.fasta_bin_60E
NODE_29860_length_314_cov_1.034749,contigs.fasta_bin_42I
NODE_29863_length_314_cov_1.000000,contigs.fasta_bin_1A
NODE_29864_length_314_cov_1.000000,contigs.fasta_bin_62K
NODE_29865_length_314_cov_0.996139,contigs.fasta_bin_62K
